sku,Total_Revenue,Total_Quantity,ASP
JNE3756-KR-XXL,6273.0,13,482.53846153846155
JNE3756-KR-XXXL,4353.81,9,483.7566666666667
JNE3757-KR-L,11827.0,21,563.1904761904761
JNE3757-KR-M,7324.0,14,523.1428571428571
JNE3757-KR-S,5875.0,11,534.0909090909091
JNE3757-KR-XL,11620.43,20,581.0215000000001
JNE3757-KR-XS,2898.81,5,579.762
JNE3757-KR-XXL,13144.81,25,525.7923999999999
JNE3757-KR-XXXL,1942.0,4,485.5
JNE3758-KR-L,7730.0,17,454.70588235294116
JNE3758-KR-M,6681.0,14,477.2142857142857
JNE3758-KR-S,4373.0,11,397.54545454545456
JNE3758-KR-XL,6120.0,15,408.0
JNE3758-KR-XS,1086.0,3,362.0
JNE3758-KR-XXL,5462.0,15,364.1333333333333
JNE3758-KR-XXXL,2510.0,7,358.57142857142856
JNE3759-KR-L,2131.0,5,426.2
JNE3759-KR-M,4395.0,7,627.8571428571429
JNE3759-KR-S,6689.9,10,668.99
JNE3759-KR-XL,9497.95,16,593.621875
JNE3759-KR-XXL,2105.1,5,421.02
JNE3760-KR-L,2592.0,6,432.0
JNE3760-KR-M,2744.4300000000003,4,686.1075000000001
JNE3760-KR-S,2592.0,6,432.0
JNE3760-KR-XL,2139.43,5,427.88599999999997
JNE3760-KR-XS,864.0,2,432.0
JNE3760-KR-XXL,864.0,2,432.0
JNE3760-KR-XXXL,1308.0,3,436.0
JNE3761-KR-L,10506.0,27,389.1111111111111
JNE3761-KR-M,9300.0,25,372.0
JNE3761-KR-S,5974.67,15,398.3113333333333
JNE3761-KR-XL,13691.14,39,351.05487179487176
JNE3761-KR-XS,1776.0,6,296.0
JNE3761-KR-XXL,18782.09,43,436.79279069767443
JNE3761-KR-XXXL,906.0,1,906.0
JNE3762-KR-L,1930.0,6,321.6666666666667
JNE3762-KR-M,329.0,1,329.0
JNE3762-KR-S,976.0,3,325.3333333333333
JNE3762-KR-XL,658.0,2,329.0
JNE3762-KR-XS,318.0,1,318.0
JNE3762-KR-XXL,329.0,1,329.0
JNE3762-KR-XXXL,987.0,3,329.0
JNE3763-KR-L,5865.43,11,533.2209090909091
JNE3763-KR-M,3557.0,8,444.625
JNE3763-KR-S,891.0,2,445.5
JNE3763-KR-XL,5491.0,11,499.1818181818182
JNE3763-KR-XS,2790.0,5,558.0
JNE3763-KR-XXL,2143.91,4,535.9775
JNE3763-KR-XXXL,5010.48,9,556.7199999999999
JNE3764-KR-L,15002.0,36,416.72222222222223
JNE3764-KR-M,15615.62,30,520.5206666666667
JNE3764-KR-S,9082.0,23,394.8695652173913
JNE3764-KR-XL,19201.0,40,480.025
JNE3764-KR-XS,2863.0,8,357.875
JNE3764-KR-XXL,16639.57,38,437.88342105263155
JNE3764-KR-XXXL,13066.81,28,466.6717857142857
JNE3765-KR-L,2218.0,3,739.3333333333334
JNE3765-KR-M,2684.38,4,671.095
JNE3765-KR-S,517.0,1,517.0
JNE3765-KR-XL,1639.0,2,819.5
JNE3765-KR-XS,3839.0,5,767.8
JNE3765-KR-XXL,2131.38,2,1065.69
JNE3765-KR-XXXL,1613.0,3,537.6666666666666
JNE3766-KR-L,3619.0,7,517.0
JNE3766-KR-M,7337.38,13,564.4138461538462
JNE3766-KR-S,1533.0,4,383.25
JNE3766-KR-XL,2585.0,5,517.0
JNE3766-KR-XS,1016.0,2,508.0
JNE3766-KR-XXL,3619.0,8,452.375
JNE3766-KR-XXXL,4050.76,6,675.1266666666667
JNE3767-KR-L,974.0,2,487.0
JNE3767-KR-M,1455.0,3,485.0
JNE3767-KR-XL,974.0,2,487.0
JNE3767-KR-XS,487.0,1,487.0
JNE3767-KR-XXL,974.0,2,487.0
JNE3767-KR-XXXL,974.0,2,487.0
JNE3768-KR-L,2553.0,4,638.25
JNE3768-KR-M,4415.81,9,490.6455555555556
JNE3768-KR-S,4014.0,7,573.4285714285714
JNE3768-KR-XL,1461.0,3,487.0
JNE3768-KR-XS,4227.0,6,704.5
JNE3768-KR-XXL,4377.0,9,486.3333333333333
JNE3768-KR-XXXL,974.0,2,487.0
JNE3769-KR-L,2553.0,4,638.25
JNE3769-KR-M,4076.0,7,582.2857142857143
JNE3769-KR-S,968.0,2,484.0
JNE3769-KR-XL,2978.0,6,496.3333333333333
JNE3769-KR-XS,3040.0,5,608.0
JNE3769-KR-XXL,2435.0,5,487.0
JNE3769-KR-XXXL,2916.0,6,486.0
JNE3770-KR-L,1351.0,3,450.3333333333333
JNE3770-KR-M,974.0,2,487.0
JNE3770-KR-S,1893.0,4,473.25
JNE3770-KR-XL,1838.0,4,459.5
JNE3770-KR-XS,1461.0,3,487.0
JNE3770-KR-XXL,1948.0,4,487.0
JNE3770-KR-XXXL,1838.0,4,459.5
JNE3771-KR-L,4630.0,10,463.0
JNE3771-KR-M,2920.0,8,365.0
JNE3771-KR-S,692.0,2,346.0
JNE3771-KR-XL,1364.0,4,341.0
JNE3771-KR-XS,2066.0,6,344.3333333333333
JNE3771-KR-XXL,3353.0,8,419.125
JNE3771-KR-XXXL,2915.0,8,364.375
JNE3773-KR-L,1695.0,7,242.14285714285714
JNE3773-KR-M,3224.0,11,293.09090909090907
JNE3773-KR-S,1159.0,4,289.75
JNE3773-KR-XL,1717.67,5,343.534
JNE3773-KR-XS,560.0,2,280.0
JNE3773-KR-XXL,2351.67,5,470.334
JNE3773-KR-XXXL,1168.67,3,389.5566666666667
JNE3774-KR-M,2426.0,4,606.5
JNE3774-KR-S,2719.0,6,453.1666666666667
JNE3774-KR-XL,1778.24,2,889.12
JNE3774-KR-XS,1977.0,3,659.0
JNE3774-KR-XXL,1871.0,4,467.75
JNE3774-KR-XXXL,3121.62,6,520.27
JNE3775-KR-L,3250.14,8,406.2675
JNE3775-KR-M,4499.14,14,321.3671428571429
JNE3775-KR-S,2943.0,8,367.875
JNE3775-KR-XL,6208.34,19,326.7547368421053
JNE3775-KR-XS,1776.0,6,296.0
JNE3775-KR-XXL,4443.67,12,370.30583333333334
JNE3775-KR-XXXL,7187.0,19,378.2631578947368
JNE3776-KR-L,3451.67,12,287.63916666666665
JNE3776-KR-M,3244.34,7,463.4771428571429
JNE3776-KR-S,2636.34,7,376.62
JNE3776-KR-XL,5382.0,14,384.42857142857144
JNE3776-KR-XS,1698.0,6,283.0
JNE3776-KR-XXL,1437.67,4,359.4175
JNE3776-KR-XXXL,837.0,3,279.0
JNE3777-KR-L,1770.0,5,354.0
JNE3777-KR-M,1047.0,3,349.0
JNE3777-KR-S,324.0,1,324.0
JNE3777-KR-XL,3543.0,7,506.14285714285717
JNE3777-KR-XS,324.0,1,324.0
JNE3777-KR-XXL,2375.0,5,475.0
JNE3777-KR-XXXL,2084.0,6,347.3333333333333
JNE3778-KR-L,4993.0,11,453.90909090909093
JNE3778-KR-M,6706.0,12,558.8333333333334
JNE3778-KR-S,5133.0,10,513.3
JNE3778-KR-XL,5021.0,11,456.45454545454544
JNE3778-KR-XS,2726.0,6,454.3333333333333
JNE3778-KR-XXL,5440.0,12,453.3333333333333
JNE3778-KR-XXXL,9063.0,17,533.1176470588235
JNE3779-KR-L,3353.0,8,419.125
JNE3779-KR-M,1443.52,3,481.17333333333335
JNE3779-KR-S,1465.0,4,366.25
JNE3779-KR-XL,2853.0,7,407.57142857142856
JNE3779-KR-XXL,1551.0,4,387.75
JNE3779-KR-XXXL,1979.0,4,494.75
JNE3780-KR-L,1615.0,5,323.0
JNE3780-KR-M,325.0,1,325.0
JNE3780-KR-S,325.0,1,325.0
JNE3780-KR-XL,1290.0,4,322.5
JNE3780-KR-XS,605.0,0,inf
JNE3780-KR-XXL,3177.0,6,529.5
JNE3780-KR-XXXL,2510.0,4,627.5
JNE3781-KR-L,35821.85,80,447.773125
JNE3781-KR-M,33565.0,75,447.53333333333336
JNE3781-KR-S,19783.0,45,439.6222222222222
JNE3781-KR-XL,47339.1,106,446.5952830188679
JNE3781-KR-XS,6470.0,15,431.3333333333333
JNE3781-KR-XXL,37519.0,89,421.561797752809
JNE3781-KR-XXXL,46861.1,100,468.611
JNE3782-KR-L,5609.0,11,509.90909090909093
JNE3782-KR-M,2119.0,4,529.75
JNE3782-KR-S,3108.0,6,518.0
JNE3782-KR-XL,10017.1,19,527.2157894736843
JNE3782-KR-XS,1603.0,2,801.5
JNE3782-KR-XXL,7443.0,13,572.5384615384615
JNE3782-KR-XXXL,12283.62,22,558.3463636363637
JNE3783-KR-L,7114.0,13,547.2307692307693
JNE3783-KR-M,3124.0,5,624.8
JNE3783-KR-S,3426.0,7,489.42857142857144
JNE3783-KR-XL,5625.0,10,562.5
JNE3783-KR-XS,0.0,1,0.0
JNE3783-KR-XXL,5994.0,12,499.5
JNE3783-KR-XXXL,11964.48,20,598.2239999999999
JNE3784-KR-L,68775.9,129,533.1465116279069
JNE3784-KR-M,69342.38,139,498.86604316546766
JNE3784-KR-S,26220.38,61,429.8422950819672
JNE3784-KR-XL,58715.39,113,519.605221238938
JNE3784-KR-XS,23077.57,49,470.9708163265306
JNE3784-KR-XXL,56148.86,96,584.8839583333333
JNE3784-KR-XXXL,37561.76,72,521.6911111111111
JNE3785-KR-L,12991.76,38,341.8884210526316
JNE3785-KR-M,8314.0,23,361.4782608695652
JNE3785-KR-S,6238.0,18,346.55555555555554
JNE3785-KR-XL,14283.0,39,366.2307692307692
JNE3785-KR-XS,3664.0,7,523.4285714285714
JNE3785-KR-XXL,12203.71,30,406.7903333333333
JNE3785-KR-XXXL,12442.0,35,355.48571428571427
JNE3786-KR-L,2322.0,6,387.0
JNE3786-KR-M,717.0,2,358.5
JNE3786-KR-S,3566.0,10,356.6
JNE3786-KR-XL,3150.0,9,350.0
JNE3786-KR-XS,3416.0,8,427.0
JNE3786-KR-XXL,5605.0,14,400.35714285714283
JNE3786-KR-XXXL,9758.76,26,375.3369230769231
JNE3787-KR-L,8315.62,14,593.9728571428572
JNE3787-KR-M,12623.43,22,573.7922727272727
JNE3787-KR-S,25269.84,45,561.552
JNE3787-KR-XL,10240.43,17,602.3782352941176
JNE3787-KR-XS,12020.43,21,572.4014285714286
JNE3787-KR-XXL,22181.43,43,515.8472093023256
JNE3787-KR-XXXL,8451.0,17,497.11764705882354
JNE3788-KR-L,605.0,1,605.0
JNE3788-KR-M,1948.0,4,487.0
JNE3788-KR-S,2066.0,3,688.6666666666666
JNE3788-KR-XL,487.0,2,243.5
JNE3788-KR-XS,487.0,1,487.0
JNE3788-KR-XXL,487.0,1,487.0
JNE3788-KR-XXXL,1437.81,2,718.905
JNE3789-KR-L,487.0,1,487.0
JNE3789-KR-M,2181.0,5,436.2
JNE3789-KR-S,3390.0,7,484.2857142857143
JNE3789-KR-XL,383.0,1,383.0
JNE3789-KR-XS,3272.0,8,409.0
JNE3789-KR-XXL,766.0,2,383.0
JNE3789-KR-XXXL,3552.0,8,444.0
JNE3790-KR-L,6763.0,19,355.94736842105266
JNE3790-KR-M,4626.67,12,385.55583333333334
JNE3790-KR-S,1833.0,6,305.5
JNE3790-KR-XL,6127.95,15,408.53
JNE3790-KR-XS,2128.0,6,354.6666666666667
JNE3790-KR-XXL,7314.0,20,365.7
JNE3790-KR-XXXL,7100.38,20,355.019
JNE3791-DR-L,3579.0,9,397.6666666666667
JNE3791-DR-M,1684.0,4,421.0
JNE3791-DR-S,1197.0,4,299.25
JNE3791-DR-XL,3466.0,9,385.1111111111111
JNE3791-DR-XS,2201.0,4,550.25
JNE3791-DR-XXL,5355.0,11,486.8181818181818
JNE3791-DR-XXXL,4332.0,10,433.2
JNE3792-KR-L,2333.0,4,583.25
JNE3792-KR-M,1728.0,4,432.0
JNE3792-KR-S,1728.0,5,345.6
JNE3792-KR-XL,1795.0,4,448.75
JNE3792-KR-XS,838.0,2,419.0
JNE3792-KR-XXL,1795.0,4,448.75
JNE3792-KR-XXXL,3883.0,9,431.44444444444446
JNE3793-KR-L,8467.0,18,470.3888888888889
JNE3793-KR-M,8129.38,22,369.5172727272727
JNE3793-KR-S,10316.38,23,448.5382608695652
JNE3793-KR-XL,16483.58,38,433.77842105263164
JNE3793-KR-XS,5242.0,14,374.42857142857144
JNE3793-KR-XXL,9196.38,25,367.85519999999997
JNE3793-KR-XXXL,19466.26,49,397.2706122448979
JNE3794-KR-L,30865.38,57,541.4978947368421
JNE3794-KR-M,29976.52,52,576.4715384615384
JNE3794-KR-S,11211.24,23,487.4452173913043
JNE3794-KR-XL,31320.14,55,569.4570909090909
JNE3794-KR-XS,12153.62,17,714.9188235294118
JNE3794-KR-XXL,40411.76,72,561.2744444444445
JNE3794-KR-XXXL,36404.38,69,527.5997101449275
JNE3795-KR-L,18614.14,31,600.456129032258
JNE3795-KR-M,8779.24,15,585.2826666666666
JNE3795-KR-S,23790.38,42,566.437619047619
JNE3795-KR-XL,24307.0,44,552.4318181818181
JNE3795-KR-XS,17021.0,32,531.90625
JNE3795-KR-XXL,10396.38,18,577.5766666666666
JNE3795-KR-XXXL,17141.76,29,591.0951724137931
JNE3796-KR-L,2415.0,9,268.3333333333333
JNE3796-KR-M,690.0,2,345.0
JNE3796-KR-S,1380.0,4,345.0
JNE3796-KR-XL,690.0,3,230.0
JNE3796-KR-XXL,1968.57,3,656.1899999999999
JNE3796-KR-XXXL,3690.14,7,527.1628571428571
JNE3797-KR-A-L,54501.65,69,789.8789855072464
JNE3797-KR-A-M,119192.59,138,863.7144202898551
JNE3797-KR-A-S,86753.64,107,810.7816822429907
JNE3797-KR-A-XL,46081.96,57,808.4554385964913
JNE3797-KR-A-XS,20987.87,25,839.5147999999999
JNE3797-KR-A-XXL,24856.01,28,887.7146428571428
JNE3797-KR-A-XXXL,26784.16,30,892.8053333333334
JNE3797-KR-L,555436.77,661,840.2976853252648
JNE3797-KR-M,476070.16,561,848.6099108734402
JNE3797-KR-S,427872.57,503,850.6412922465208
JNE3797-KR-XL,349095.24,415,841.1933493975904
JNE3797-KR-XS,318136.7,386,824.1883419689119
JNE3797-KR-XXL,282621.88,359,787.2475766016713
JNE3797-KR-XXXL,283635.8,353,803.5008498583569
JNE3798-KR-A-L,14179.0,18,787.7222222222222
JNE3798-KR-A-M,15969.58,19,840.5042105263158
JNE3798-KR-A-S,8985.29,11,816.8445454545455
JNE3798-KR-A-XL,11366.48,14,811.8914285714285
JNE3798-KR-A-XS,7572.58,8,946.5725
JNE3798-KR-A-XXL,11435.58,13,879.66
JNE3798-KR-A-XXXL,9188.0,12,765.6666666666666
JNE3798-KR-L,81431.16,99,822.5369696969698
JNE3798-KR-M,89205.19,109,818.3962385321101
JNE3798-KR-S,49934.26,58,860.9355172413793
JNE3798-KR-XL,120543.81,146,825.6425342465753
JNE3798-KR-XS,48240.77,57,846.3292982456139
JNE3798-KR-XXL,83622.38,101,827.9443564356436
JNE3798-KR-XXXL,66057.92,82,805.5843902439024
JNE3799-KR-L,20813.29,31,671.3964516129032
JNE3799-KR-M,22115.29,33,670.1603030303031
JNE3799-KR-S,9667.29,15,644.4860000000001
JNE3799-KR-XL,22655.93,24,943.9970833333333
JNE3799-KR-XS,17320.0,24,721.6666666666666
JNE3799-KR-XXL,24410.38,34,717.9523529411765
JNE3799-KR-XXXL,16703.0,23,726.2173913043479
JNE3800-KR-A-L,32725.0,42,779.1666666666666
JNE3800-KR-A-M,30704.31,35,877.2660000000001
JNE3800-KR-A-S,26110.69,30,870.3563333333333
JNE3800-KR-A-XL,26078.31,27,965.8633333333333
JNE3800-KR-A-XS,12313.31,10,1231.331
JNE3800-KR-A-XXL,18990.03,18,1055.0016666666666
JNE3800-KR-A-XXXL,24313.83,28,868.3510714285715
JNE3800-KR-L,131293.1,169,776.88224852071
JNE3800-KR-M,112862.48,145,778.3619310344827
JNE3800-KR-S,76278.83,92,829.1177173913044
JNE3800-KR-XL,85301.3,99,861.629292929293
JNE3800-KR-XS,27878.29,32,871.1965625
JNE3800-KR-XXL,79247.16,95,834.1806315789474
JNE3800-KR-XXXL,65317.16,82,796.5507317073171
JNE3801-KR-L,101255.58,121,836.8229752066115
JNE3801-KR-M,121951.48,153,797.0684967320261
JNE3801-KR-S,72473.83,88,823.56625
JNE3801-KR-XL,83626.12,105,796.439238095238
JNE3801-KR-XS,34264.91,37,926.0786486486487
JNE3801-KR-XXL,104107.48,130,800.8267692307692
JNE3801-KR-XXXL,60342.45,70,862.035
JNE3802-KR-L,18878.28,41,460.4458536585366
JNE3802-KR-M,28321.94,55,514.9443636363636
JNE3802-KR-S,17112.0,34,503.29411764705884
JNE3802-KR-XL,13184.95,28,470.8910714285715
JNE3802-KR-XS,11563.0,25,462.52
JNE3802-KR-XXL,4774.0,10,477.4
JNE3802-KR-XXXL,3527.0,6,587.8333333333334
JNE3803-KR-L,7978.0,14,569.8571428571429
JNE3803-KR-M,27759.95,50,555.1990000000001
JNE3803-KR-S,26349.0,47,560.6170212765958
JNE3803-KR-XL,6716.81,12,559.7341666666667
JNE3803-KR-XS,4191.81,8,523.97625
JNE3803-KR-XXL,1920.0,4,480.0
JNE3803-KR-XXXL,1948.0,4,487.0
JNE3804-KR-L,4321.0,8,540.125
JNE3804-KR-M,10743.28,22,488.33090909090913
JNE3804-KR-S,6628.28,12,552.3566666666667
JNE3804-KR-XL,13031.23,23,566.5752173913044
JNE3804-KR-XS,3684.2799999999997,6,614.0466666666666
JNE3804-KR-XXL,6089.0,14,434.92857142857144
JNE3804-KR-XXXL,1864.0,5,372.8
JNE3805-KR-L,27935.23,49,570.1067346938776
JNE3805-KR-M,19024.7,33,576.5060606060606
JNE3805-KR-S,14312.119999999999,23,622.2660869565217
JNE3805-KR-XL,22857.56,45,507.94577777777783
JNE3805-KR-XS,5492.42,9,610.2688888888889
JNE3805-KR-XXL,13891.7,23,603.9869565217392
JNE3805-KR-XXXL,13486.0,25,539.44
JNE3806-KR-L,10206.19,19,537.1678947368422
JNE3806-KR-M,10338.19,15,689.2126666666667
JNE3806-KR-S,3222.0,7,460.2857142857143
JNE3806-KR-XL,10360.86,17,609.4623529411765
JNE3806-KR-XS,1611.0,3,537.0
JNE3806-KR-XXL,13981.19,23,607.8778260869566
JNE3806-KR-XXXL,11288.05,19,594.107894736842
JNE3807-KR-L,14924.0,21,710.6666666666666
JNE3807-KR-M,6395.95,8,799.49375
JNE3807-KR-S,18004.61,23,782.8091304347827
JNE3807-KR-XL,10480.95,11,952.8136363636364
JNE3807-KR-XS,12637.14,14,902.6528571428571
JNE3807-KR-XXL,14121.0,20,706.05
JNE3807-KR-XXXL,15877.0,23,690.304347826087
JNE3810-KR-L,19447.0,33,589.3030303030303
JNE3810-KR-M,21695.7,32,677.990625
JNE3810-KR-S,9683.0,15,645.5333333333333
JNE3810-KR-XL,23818.9,36,661.6361111111112
JNE3810-KR-XS,8476.86,13,652.0661538461538
JNE3810-KR-XXL,14877.0,26,572.1923076923077
JNE3810-KR-XXXL,14325.0,24,596.875
JNE3811-KR-L,4238.0,9,470.8888888888889
JNE3811-KR-M,2938.0,7,419.7142857142857
JNE3811-KR-S,2314.0,5,462.8
JNE3811-KR-XL,7252.1,12,604.3416666666667
JNE3811-KR-XS,2422.0,5,484.4
JNE3811-KR-XXL,4938.1,7,705.4428571428572
JNE3811-KR-XXXL,3172.0,4,793.0
JNE3813-KR-L,627.0,1,627.0
JNE3813-KR-M,2532.0,4,633.0
JNE3813-KR-S,3161.0,5,632.2
JNE3813-KR-XL,2486.0,4,621.5
JNE3813-KR-XS,1867.0,2,933.5
JNE3813-KR-XXL,4421.0,7,631.5714285714286
JNE3813-KR-XXXL,5669.0,9,629.8888888888889
JNE3816-KR-L,2112.0,4,528.0
JNE3816-KR-M,1042.0,2,521.0
JNE3816-KR-S,1042.0,2,521.0
JNE3816-KR-XL,2633.0,5,526.6
JNE3816-KR-XS,1126.0,1,1126.0
JNE3816-KR-XXL,5182.05,7,740.2928571428572
JNE3816-KR-XXXL,1098.0,2,549.0
JNE3817-KR-L,4247.0,8,530.875
JNE3817-KR-M,3670.62,7,524.3742857142857
JNE3817-KR-S,6791.24,13,522.4030769230769
JNE3817-KR-XL,7903.62,15,526.908
JNE3817-KR-XS,6620.62,12,551.7183333333334
JNE3817-KR-XXL,7269.0,16,454.3125
JNE3817-KR-XXXL,1547.0,3,515.6666666666666
JNE3818-KR-L,7714.48,14,551.0342857142857
JNE3818-KR-M,12226.62,22,555.7554545454545
JNE3818-KR-S,4371.0,9,485.6666666666667
JNE3818-KR-XL,9096.0,16,568.5
JNE3818-KR-XS,2423.0,5,484.6
JNE3818-KR-XXL,6696.0,14,478.2857142857143
JNE3818-KR-XXXL,5888.0,12,490.6666666666667
JNE3819-KR-L,2946.0,6,491.0
JNE3819-KR-M,2447.0,6,407.8333333333333
JNE3819-KR-S,974.0,2,487.0
JNE3819-KR-XL,1449.0,3,483.0
JNE3819-KR-XS,475.0,1,475.0
JNE3819-KR-XXL,1910.0,4,477.5
JNE3819-KR-XXXL,2471.0,5,494.2
JNE3820-KR-L,2048.0,4,512.0
JNE3820-KR-M,974.0,2,487.0
JNE3820-KR-S,4872.0,10,487.2
JNE3820-KR-XL,2948.0,6,491.3333333333333
JNE3820-KR-XS,1473.0,3,491.0
JNE3820-KR-XXL,475.0,1,475.0
JNE3820-KR-XXXL,475.0,1,475.0
JNE3821-KR-L,499.0,1,499.0
JNE3821-KR-M,2050.0,4,512.5
JNE3821-KR-S,3660.0,7,522.8571428571429
JNE3821-KR-XL,1567.0,3,522.3333333333334
JNE3821-KR-XS,2982.24,5,596.448
JNE3821-KR-XXL,3591.0,7,513.0
JNE3821-KR-XXXL,998.0,2,499.0
JNE3822-KR-L,17181.24,40,429.53100000000006
JNE3822-KR-M,16973.0,32,530.40625
JNE3822-KR-S,6084.0,13,468.0
JNE3822-KR-XL,20592.48,45,457.61066666666665
JNE3822-KR-XS,1821.0,4,455.25
JNE3822-KR-XXL,24469.43,48,509.77979166666665
JNE3822-KR-XXXL,3268.0,7,466.85714285714283
JNE3823-KR-L,1948.48,2,974.24
JNE3823-KR-M,2104.0,4,526.0
JNE3823-KR-S,4138.0,7,591.1428571428571
JNE3823-KR-XL,526.0,1,526.0
JNE3823-KR-XS,2581.0,5,516.2
JNE3823-KR-XXL,3018.0,6,503.0
JNE3823-KR-XXXL,499.0,1,499.0
JNE3825-KR-L,427.62,0,inf
JNE3825-KR-M,1971.0,4,492.75
JNE3825-KR-S,2257.0,6,376.1666666666667
JNE3825-KR-XS,4571.0,6,761.8333333333334
JNE3825-KR-XXL,1334.0,3,444.6666666666667
JNE3825-KR-XXXL,898.0,2,449.0
JNE3833-KR-L,4476.0,7,639.4285714285714
JNE3833-KR-M,1563.0,3,521.0
JNE3833-KR-S,521.0,1,521.0
JNE3833-KR-XL,1726.19,2,863.095
JNE3833-KR-XS,1708.0,3,569.3333333333334
JNE3833-KR-XXL,4283.1900000000005,7,611.8842857142857
JNE3833-KR-XXXL,3675.0,7,525.0
JNE3834-KR-L,3299.0,6,549.8333333333334
JNE3834-KR-M,5575.86,7,796.5514285714286
JNE3834-KR-S,3299.0,6,549.8333333333334
JNE3834-KR-XL,3737.34,4,934.335
JNE3834-KR-XS,3759.0,6,626.5
JNE3834-KR-XXL,9465.19,17,556.7758823529412
JNE3834-KR-XXXL,666.0,1,666.0
JNE3835-KR-L,4166.0,6,694.3333333333334
JNE3835-KR-M,5470.0,9,607.7777777777778
JNE3835-KR-S,6730.38,11,611.8527272727273
JNE3835-KR-XL,5519.0,9,613.2222222222222
JNE3835-KR-XS,2806.0,5,561.2
JNE3835-KR-XXL,3521.0,6,586.8333333333334
JNE3835-KR-XXXL,1853.0,3,617.6666666666666
JNE3836-KR-L,8926.0,14,637.5714285714286
JNE3836-KR-M,10792.0,15,719.4666666666667
JNE3836-KR-S,8446.0,13,649.6923076923077
JNE3836-KR-XL,7063.14,10,706.3140000000001
JNE3836-KR-XS,3885.0,6,647.5
JNE3836-KR-XXL,17605.39,24,733.5579166666666
JNE3836-KR-XXXL,8463.29,12,705.2741666666667
JNE3837-KR-L,18926.24,32,591.445
JNE3837-KR-M,24571.0,45,546.0222222222222
JNE3837-KR-S,13511.62,23,587.4617391304348
JNE3837-KR-XL,18856.38,34,554.5994117647059
JNE3837-KR-XS,7187.0,13,552.8461538461538
JNE3837-KR-XXL,15991.0,27,592.2592592592592
JNE3837-KR-XXXL,16847.0,28,601.6785714285714
JNE3838-KR-L,22074.62,49,450.5024489795918
JNE3838-KR-M,14746.57,34,433.7226470588235
JNE3838-KR-S,8975.81,16,560.988125
JNE3838-KR-XL,20313.72,43,472.41209302325586
JNE3838-KR-XS,5363.0,13,412.53846153846155
JNE3838-KR-XXL,18664.58,42,444.39476190476194
JNE3838-KR-XXXL,14251.0,31,459.7096774193548
JNE3856-KR-L,10830.0,17,637.0588235294117
JNE3856-KR-M,3330.0,7,475.7142857142857
JNE3856-KR-S,666.0,1,666.0
JNE3856-KR-XL,11019.0,18,612.1666666666666
JNE3856-KR-XS,1332.0,2,666.0
JNE3856-KR-XXL,10412.0,17,612.4705882352941
JNE3856-KR-XXXL,9630.29,14,687.8778571428572
JNE3860-DR-L,14926.0,22,678.4545454545455
JNE3860-DR-M,12441.62,18,691.2011111111111
JNE3860-DR-S,3034.0,5,606.8
JNE3860-DR-XL,14712.62,20,735.6310000000001
JNE3860-DR-XS,2456.0,4,614.0
JNE3860-DR-XXL,12905.76,19,679.2505263157894
JNE3860-DR-XXXL,22831.52,34,671.515294117647
JNE3861-DR-L,50830.99,60,847.1831666666666
JNE3861-DR-M,24422.85,24,1017.61875
JNE3861-DR-S,23292.0,28,831.8571428571429
JNE3861-DR-XL,47980.8,53,905.2981132075472
JNE3861-DR-XS,16081.0,22,730.9545454545455
JNE3861-DR-XXL,44462.95,50,889.2589999999999
JNE3861-DR-XXXL,22693.0,27,840.4814814814815
JNE3862-TU-L,6464.0,10,646.4
JNE3862-TU-M,3963.0,6,660.5
JNE3862-TU-S,4193.0,7,599.0
JNE3862-TU-XL,4595.0,7,656.4285714285714
JNE3862-TU-XS,563.0,1,563.0
JNE3862-TU-XXL,1162.0,2,581.0
JNE3862-TU-XXXL,7116.0,12,593.0
JNE3863-TU-L,10084.96,15,672.3306666666666
JNE3863-TU-M,15439.67,22,701.8031818181818
JNE3863-TU-S,10610.0,19,558.421052631579
JNE3863-TU-XL,14836.67,24,618.1945833333333
JNE3863-TU-XS,2901.0,4,725.25
JNE3863-TU-XXL,13864.0,21,660.1904761904761
JNE3863-TU-XXXL,5740.0,10,574.0
JNE3864-TU-L,5029.0,9,558.7777777777778
JNE3864-TU-M,5397.0,8,674.625
JNE3864-TU-S,1198.0,2,599.0
JNE3864-TU-XL,5035.0,7,719.2857142857143
JNE3864-TU-XS,1198.0,2,599.0
JNE3864-TU-XXL,6487.0,10,648.7
JNE3864-TU-XXXL,5266.0,8,658.25
JNE3865-TP-L,25314.35,42,602.722619047619
JNE3865-TP-M,8809.29,17,518.1935294117648
JNE3865-TP-S,13287.0,24,553.625
JNE3865-TP-XL,12481.48,22,567.34
JNE3865-TP-XS,3917.0,6,652.8333333333334
JNE3865-TP-XXL,20517.05,34,603.4426470588235
JNE3865-TP-XXXL,17074.05,28,609.7875
JNE3866-KR-L,5360.0,7,765.7142857142857
JNE3866-KR-M,5912.0,7,844.5714285714286
JNE3866-KR-S,1641.0,2,820.5
JNE3866-KR-XL,6113.0,8,764.125
JNE3866-KR-XS,1483.0,2,741.5
JNE3866-KR-XXL,4035.0,5,807.0
JNE3866-KR-XXXL,2213.0,3,737.6666666666666
JNE3869-DR-L,21919.71,27,811.8411111111111
JNE3869-DR-M,57774.2,65,888.8338461538461
JNE3869-DR-S,33768.12,32,1055.25375
JNE3869-DR-XL,35228.35,42,838.770238095238
JNE3869-DR-XS,17327.0,20,866.35
